2101,NetworkMadagascar_Obj200_TI15_18M,DistributedNestedLoop,5000,5,30,1e-07,10,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 59903,59871, 0,1128819, 1182285,0
2101,NetworkMadagascar_Obj200_TI15_18M,MBRSlidingFullWindow,5000,5,30,1e-07,10,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 59961,59951, 0,1294089, 1354152,0
2101,NetworkMadagascar_Obj200_TI15_18M,NormalizedMBRSlidingFullWindow,5000,5,30,1e-07,10,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 59963,59955, 0,1285422, 1337717,0
