2101,PortugalTaxiTrajs,DistributedNestedLoop,2000,1,10,1e-05,100,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181118,181115,181015,181013,181053,181050, 0,19798,0,18575,0,19311, 30857,5725,29705,5710,30631,5875
2101,PortugalTaxiTrajs,MBRSlidingFullWindow,2000,1,10,1e-05,100,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181077,181074,181030,181027,181017,181014, 0,31341,0,31145,0,31658, 42424,6550,42249,6520,42732,6810
2101,PortugalTaxiTrajs,NormalizedMBRSlidingFullWindow,2000,1,10,1e-05,100,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181026,181023,181039,181036,181025,181021, 0,18618,0,18276,0,18590, 29563,5875,29311,5875,29822,5875
2101,PortugalTaxiTrajs,IncrementalMBR,2000,1,10,1e-05,100,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181024,181021,180999,180996,181041,181039, 0,3418548,0,4587173,0,4613528, 3429529,997,4597918,1230,4624310,1264
2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,2000,1,10,1e-05,100,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181047,181045,181004,181002,181090,181088, 0,4234512,0,3689222,0,3714406, 4245271,1126,3699729,1042,3725059,1032
2101,PortugalTaxiTrajs,DistributedNestedLoop,2000,1,10,1e-05,200,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181084,181082,181077,181074,181080,181078, 0,14716,0,14731,0,13902, 25692,8321,25734,8699,25002,8672
