2101,GaussianRW_Obj1000_TI15_100M,DistributedNestedLoop,5000,5,30,5e-05,10,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 30927,30917,30955,30948, 0,40777,0,41556, 162357,67,166493,65
2101,GaussianRW_Obj1000_TI15_100M,MBRSlidingFullWindow,5000,5,30,5e-05,10,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 30945,30935,30927,30922, 0,276104,0,268768, 389102,185,381963,185
2101,GaussianRW_Obj1000_TI15_100M,NormalizedMBRSlidingFullWindow,5000,5,30,5e-05,10,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 30947,30939,30939,30934, 0,335439,0,335712, 457011,494,460434,112
