2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181006,181003,181074,181069,181064,181060, 0,2145969,0,2182602,0,1748447, 2213784,34569,2261205,34779,1835937,29499
2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,5000,5,30,5e-05,400,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181025,181023,181086,181083,181088,181083, 0,1493596,0,1527874,0,2106980, 1551026,34158,1607532,32933,2178781,43824
2101,PortugalTaxiTrajs,IncrementalNormalizedMBR,5000,5,30,5e-05,500,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181045,181041,181031,181027,181094,181091, 0,1406260,0,1435737,0,1895681, 1500229,40693,1516406,42005,1985058,51545
2101,PortugalTaxiTrajs,DistributedNestedLoop,2000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181091,181082,181079,181077,181133,181130, 0,417149,0,412551,0,408808, 531011,58726,515731,46222,524940,58395
2101,PortugalTaxiTrajs,DistributedNestedLoop,4000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 180993,180989,181045,181034,181025,181021, 0,181530,0,178345,0,182429, 312897,22952,311638,23715,315058,24987
2101,PortugalTaxiTrajs,DistributedNestedLoop,6000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181041,181039,181094,181090,181060,181056, 0,148337,0,145217,0,146618, 280714,19840,280446,19287,277856,17911
2101,PortugalTaxiTrajs,DistributedNestedLoop,8000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181047,181043,181041,181038,181088,181085, 0,135744,0,143734,0,132898, 272207,14046,280014,11866,266693,12501
2101,PortugalTaxiTrajs,DistributedNestedLoop,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181053,181049,181089,181086,180996,180991, 0,126856,0,131457,0,123358, 260023,10616,265265,10341,260116,10930
2101,PortugalTaxiTrajs,MBRSlidingFullWindow,2000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181080,181077,181092,181088,181021,181016, 0,763535,0,785472,0,806756, 881719,100008,891452,103030,910094,108118
2101,PortugalTaxiTrajs,MBRSlidingFullWindow,4000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181090,181088,181003,181000,181017,181014, 0,355771,0,373594,0,374688, 457627,59382,475329,64114,475093,63634
