2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalMBR,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121084, readRecords, 0, writeRecords, 229682,"TumblingEventTimeWindows", execDuration, 121048, readRecords, 128982, writeRecords, 9979,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121010, readRecords, 0, writeRecords, 231917,"TumblingEventTimeWindows", execDuration, 120974, readRecords, 131761, writeRecords, 9874,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121099, readRecords, 0, writeRecords, 241729,"TumblingEventTimeWindows", execDuration, 121065, readRecords, 140518, writeRecords, 9896
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalMBR,5000,5,30,5e-05,500,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121054, readRecords, 0, writeRecords, 191571,"TumblingEventTimeWindows", execDuration, 121018, readRecords, 93326, writeRecords, 17117,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121051, readRecords, 0, writeRecords, 196764,"TumblingEventTimeWindows", execDuration, 121016, readRecords, 95900, writeRecords, 16632,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121046, readRecords, 0, writeRecords, 195362,"TumblingEventTimeWindows", execDuration, 120859, readRecords, 92844, writeRecords, 17088
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalNormalizedMBR,5000,5,30,5e-05,100,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121091, readRecords, 0, writeRecords, 1508125,"TumblingEventTimeWindows", execDuration, 121052, readRecords, 1464440, writeRecords, 2859,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121043, readRecords, 0, writeRecords, 1484800,"TumblingEventTimeWindows", execDuration, 121004, readRecords, 1449066, writeRecords, 2859,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121076, readRecords, 0, writeRecords, 1348597,"TumblingEventTimeWindows", execDuration, 121041, readRecords, 1320963, writeRecords, 2859
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalNormalizedMBR,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121081, readRecords, 0, writeRecords, 1073595,"TumblingEventTimeWindows", execDuration, 121048, readRecords, 1025379, writeRecords, 9564,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121105, readRecords, 0, writeRecords, 1094402,"TumblingEventTimeWindows", execDuration, 121075, readRecords, 1062167, writeRecords, 9810,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121114, readRecords, 0, writeRecords, 1159050,"TumblingEventTimeWindows", execDuration, 121082, readRecords, 1124854, writeRecords, 9810
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalNormalizedMBR,5000,5,30,5e-05,500,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121093, readRecords, 0, writeRecords, 861499,"TumblingEventTimeWindows", execDuration, 121061, readRecords, 818886, writeRecords, 17082,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121105, readRecords, 0, writeRecords, 834430,"TumblingEventTimeWindows", execDuration, 121073, readRecords, 802274, writeRecords, 16176,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121130, readRecords, 0, writeRecords, 844968,"TumblingEventTimeWindows", execDuration, 121095, readRecords, 803001, writeRecords, 16529
2101,NetworkMadagascar_Obj200_TI15_18M,DistributedNestedLoop,1000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 120936, readRecords, 0, writeRecords, 138091,"SlidingEventTimeWindows", execDuration, 120900, readRecords, 37547, writeRecords, 35717,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121086, readRecords, 0, writeRecords, 126671,"SlidingEventTimeWindows", execDuration, 121049, readRecords, 34425, writeRecords, 35535,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121057, readRecords, 0, writeRecords, 136865,"SlidingEventTimeWindows", execDuration, 121023, readRecords, 37045, writeRecords, 37263
2101,NetworkMadagascar_Obj200_TI15_18M,DistributedNestedLoop,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121083, readRecords, 0, writeRecords, 131434,"SlidingEventTimeWindows", execDuration, 121051, readRecords, 34939, writeRecords, 31235,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 120933, readRecords, 0, writeRecords, 142530,"SlidingEventTimeWindows", execDuration, 120891, readRecords, 38112, writeRecords, 30862,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121047, readRecords, 0, writeRecords, 138508,"SlidingEventTimeWindows", execDuration, 121013, readRecords, 37574, writeRecords, 29021
2101,NetworkMadagascar_Obj200_TI15_18M,DistributedNestedLoop,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121146, readRecords, 0, writeRecords, 138295,"SlidingEventTimeWindows", execDuration, 121110, readRecords, 37788, writeRecords, 28716,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121059, readRecords, 0, writeRecords, 136913,"SlidingEventTimeWindows", execDuration, 121021, readRecords, 37353, writeRecords, 29625,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121121, readRecords, 0, writeRecords, 131181,"SlidingEventTimeWindows", execDuration, 121090, readRecords, 35607, writeRecords, 29663
2101,NetworkMadagascar_Obj200_TI15_18M,MBRSlidingFullWindow,1000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121133, readRecords, 0, writeRecords, 500539,"SlidingEventTimeWindows", execDuration, 121093, readRecords, 469703, writeRecords, 1338613,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121060, readRecords, 0, writeRecords, 460116,"SlidingEventTimeWindows", execDuration, 121025, readRecords, 432798, writeRecords, 1196862,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 66576, readRecords, 0, writeRecords, 492248,"SlidingEventTimeWindows", execDuration, 119896, readRecords, 149984, writeRecords, 573726
2101,NetworkMadagascar_Obj200_TI15_18M,MBRSlidingFullWindow,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121003, readRecords, 0, writeRecords, 194588,"SlidingEventTimeWindows", execDuration, 120965, readRecords, 112447, writeRecords, 437022,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121096, readRecords, 0, writeRecords, 188338,"SlidingEventTimeWindows", execDuration, 121063, readRecords, 107138, writeRecords, 450206,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121126, readRecords, 0, writeRecords, 190488,"SlidingEventTimeWindows", execDuration, 121090, readRecords, 111575, writeRecords, 405912
2101,NetworkMadagascar_Obj200_TI15_18M,MBRSlidingFullWindow,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 120897, readRecords, 0, writeRecords, 151564,"SlidingEventTimeWindows", execDuration, 120863, readRecords, 58252, writeRecords, 319882,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121029, readRecords, 0, writeRecords, 134704,"SlidingEventTimeWindows", execDuration, 120997, readRecords, 52999, writeRecords, 320593,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121084, readRecords, 0, writeRecords, 153193,"SlidingEventTimeWindows", execDuration, 121052, readRecords, 61149, writeRecords, 349807
